"Latest: Time (s)","Latest: Dissolved Oxygen  (mg/L)","Latest: Salinity (ppt)","Latest: Temperature (°C)","Latest: Pressure (atm)","Latest: Sin","Latest: Square","Latest: Triangle","Latest: PWM: F=1, C=0","Latest: delta(PWM)","Latest: run #","Latest: note","Latest: DO slope (mg O2/L/sec)","Latest: respir vol (L)","Latest: fish vol (L)","Latest: fish weight (kg)","Latest: VO2 (mgO2/kg/hr)","Latest: AvgDO (mg/L)","Latest: DOcor (mg/L)"
192,7.21611647741,0.225422461828,23.8813497045,1.00078611325,0.990949761768,1,0.45584725537,0,,,,,,,,,7.21525418187,7.20490728994
193,7.2163878083,0.243963703277,23.887157581,1.00038263339,0.991926093127,1,0.458233890215,0,,,,,,,,,7.21428156499,7.20308480256
194,7.21693047009,0.219957674874,23.8762387234,1.00143168101,0.992846926342,1,0.46062052506,0,,,,,,,,,7.21326899388,7.20317200498
195,7.2113953199,0.238694087286,23.8846021227,1.00083991056,0.993712209893,1,0.463007159905,0,,,,,,,,,7.21181215571,7.20085673863
196,7.21106972283,0.241621651725,23.8825112846,1.00116269444,0.994521895368,1,0.465393794749,0,,,,,,,,,7.21026467513,7.19917447262
197,7.21155811844,0.234400326108,23.8815820207,1.0017544649,0.995275937465,1,0.467780429594,0,,,,,,,,,7.20852040512,7.19776147425
198,7.20434071673,0.243573361351,23.8794911713,1.00135098504,0.995974293995,1,0.470167064439,0,,,,,,,,,7.2064743913,7.19529399827
199,7.20564310501,0.220738358725,23.8822789688,1.00180826221,0.996616925886,1,0.472553699284,0,,,,,,,,,7.20442778115,7.19429605934
200,7.20037928571,0.222690068351,23.8787942198,1.0017544649,0.997203797181,1,0.474940334129,0,,,,,,,,,7.20198401413,7.19176206798
201,7.20032501954,0.232058274557,23.8815820207,1.00161997161,0.997734875046,1,0.477326968974,0,,,,,,,,,7.19987419283,7.18922276168
202,7.19810010623,0.22483694894,23.8806527553,1.00129718773,0.998210129768,1,0.479713603819,0,,,,,,,,,7.1975508848,7.1872307382
203,7.19484413553,0.230301735893,23.8794911713,1.0013778837,0.998629534755,1,0.482100238663,0,,,,,,,,,7.19508445718,7.18451325223
204,7.194681337,0.227374171454,23.8841374927,1.00108199847,0.998993066541,1,0.484486873508,0,,,,,,,,,7.19305573698,7.18261978618
205,7.18914618681,0.224251436052,23.8806527553,1.00094750519,0.999300704788,1,0.486873508353,0,,,,,,,,,7.19060302498,7.18030975376
206,7.18871205739,0.238498916323,23.8846021227,0.999844660256,0.999552432284,1,0.489260143198,0,,,,,,,,,7.18851467162,7.17756821236
207,7.18529328816,0.215273571771,23.8827436003,1.00049022802,0.999748234943,1,0.491646778043,0,,,,,,,,,7.18602916139,7.17614835191
208,7.18350250427,0.216249426584,23.8771679961,1.00078611325,0.99988810181,1,0.494033412888,0,,,,,,,,,7.18339277925,7.17346618105
209,7.18323117338,0.214297716958,23.8866929531,1.00089370788,0.999972025061,1,0.496420047733,0,,,,,,,,,7.18085717717,7.17102185867
210,7.1781844188,0.237327890547,23.8804204387,1.00121649176,1,1,0.498806682578,0,,,,,,,,,7.17831561176,7.16742207804
211,7.17840148352,0.222690068351,23.8799558052,1.00113579579,0.999972025061,1,0.501193317422,0,,,,,,,,,7.17616464358,7.16594291156
212,7.17210660684,0.227569342416,23.8787942198,1.00113579579,0.99988810181,1,0.503579952267,0,,,,,,,,,7.17359027993,7.16314436476
213,7.16765678022,0.215273571771,23.8808850718,1.00054402534,0.999748234943,1,0.505966587112,0,,,,,,,,,7.17095151247,7.16107037184
214,7.16667998901,0.217030110435,23.882975916,1.00062472131,0.999552432284,1,0.508353221957,0,,,,,,,,,7.1681314602,7.15817006934
215,7.16727691697,0.242402335576,23.882975916,1.00170066758,0.999300704788,1,0.510739856802,0,,,,,,,,,7.16535195847,7.15422601653
216,7.16765678022,0.225227290865,23.8750771302,1.00221174206,0.998993066541,1,0.513126491647,0,,,,,,,,,7.16249314464,7.15215404141
217,7.16087350794,0.237327890547,23.8822789688,1.00116269444,0.998629534755,1,0.515513126492,0,,,,,,,,,7.15978699171,7.14889382309
218,7.15615235043,0.204343997864,23.8771679961,1.00129718773,0.998210129768,1,0.517899761337,0,,,,,,,,,7.15716849952,7.14778840176
219,7.15088853114,0.221519042575,23.8771679961,1.00113579579,0.997734875046,1,0.520286396181,0,,,,,,,,,7.15517734821,7.14500885637
220,7.15110559585,0.226398316641,23.8736832153,1.00040953205,0.997203797181,1,0.522673031026,0,,,,,,,,,7.15344381217,7.14305069142
221,7.1457332442,0.220738358725,23.8848344376,1.00078611325,0.996616925886,1,0.525059665871,0,,,,,,,,,7.15186711134,7.14173585637
222,7.15012880464,0.231082419744,23.8769356781,1.00167376893,0.995974293995,1,0.527446300716,0,,,,,,,,,7.15091357707,7.14030604861
223,7.14508205006,0.224251436052,23.8757740864,1.00178136355,0.995275937465,1,0.529832935561,0,,,,,,,,,7.15057426437,7.14028008737
224,7.15007453846,0.222299726426,23.8815820207,1.00172756624,0.994521895368,1,0.532219570406,0,,,,,,,,,7.15039357588,7.14019006026
225,7.15050866789,0.220543187762,23.8780972674,1.00213104609,0.993712209893,1,0.534606205251,0,,,,,,,,,7.15058559467,7.14046206763
226,7.15088853114,0.214102545996,23.8750771302,1.00202345147,0.992846926342,1,0.536992840095,0,,,,,,,,,7.15043770442,7.1406092848
227,7.15620661661,0.243963703277,23.8771679961,1.00178136355,0.991926093127,1,0.53937947494,0,,,,,,,,,7.15056114507,7.13936236551
228,7.15593528571,0.235376180921,23.8811173882,1.00164687027,0.990949761768,1,0.541766109785,0,,,,,,,,,7.15018485981,7.13938104687
229,7.1499660061,0.232448616482,23.8794911713,1.00073231593,0.989917986892,1,0.54415274463,0,,,,,,,,,7.14991651058,7.1392467605
230,7.150237337,0.22854519723,23.8785619024,1.00078611325,0.988830826225,1,0.546539379475,0,,,,,,,,,7.14886696691,7.13837621398
231,7.1452448486,0.234985838996,23.8792588542,1.00067851862,0.987688340595,1,0.54892601432,0,,,,,,,,,7.14768324863,7.13689699093
232,7.14578751038,0.224641777977,23.8732185762,1.00051712668,0.986490593924,1,0.551312649165,0,,,,,,,,,7.14614113504,7.13582856412
233,7.14535338095,0.223665923164,23.8746124923,0.999145295177,0.985237653224,1,0.55369928401,0,,,,,,,,,7.1442173692,7.1339498548
234,7.14551617949,0.242207164613,23.8767033599,0.999710166972,0.983929588599,1,0.556085918854,0,,,,,,,,,7.1423264016,7.13120816007
235,7.13938410134,0.242402335576,23.8825112846,0.999521876374,0.982566473233,1,0.558472553699,0,,,,,,,,,7.14078905866,7.1296630235
236,7.13954689988,0.238303745361,23.8778649497,0.999629471001,0.981148383394,1,0.560859188544,0,,,,,,,,,7.13960534038,7.12866651002
237,7.1345001453,0.227179000491,23.8792588542,1.00014054548,0.979675398423,1,0.563245823389,0,,,,,,,,,7.13879910001,7.12837118975
238,7.13417454823,0.236547206697,23.8778649497,1.00043643071,0.978147600734,1,0.565632458234,0,,,,,,,,,7.13813776824,7.12727956807
239,7.1345001453,0.238303745361,23.8778649497,0.999844660256,0.976565075806,1,0.568019093079,0,,,,,,,,,7.13772093243,7.12678210207
240,7.1349885409,0.226788658566,23.8746124923,1.00049022802,0.974927912182,1,0.570405727924,0,,,,,,,,,7.13744542722,7.12703456183
241,7.13954689988,0.23674237766,23.8785619024,0.999844660256,0.97323620146,1,0.572792362768,0,,,,,,,,,7.13766487726,7.12679785479
242,7.13932983516,0.232448616482,23.8785619024,0.99989845757,0.971490038293,1,0.575178997613,0,,,,,,,,,7.13787180433,7.12720187543
243,7.13938410134,0.234205155146,23.8776326319,0.999763964286,0.969689520377,1,0.577565632458,0,,,,,,,,,7.13835185129,7.12760111301
244,7.13992676313,0.236156864772,23.8743801732,0.999710166972,0.967834748451,1,0.579952267303,0,,,,,,,,,7.13880923765,7.12796827387
245,7.1394926337,0.238889258248,23.8727539367,1.00051712668,0.965925826289,1,0.582338902148,0,,,,,,,,,7.13922368813,7.12825696996
246,7.13938410134,0.239865113062,23.8771679961,1.00083991056,0.963962860696,1,0.584725536993,0,,,,,,,,,7.13949919335,7.12848855328
247,7.13938410134,0.222299726426,23.874147854,1.00038263339,0.961945961499,1,0.587112171838,0,,,,,,,,,7.13950217501,7.12929729112
248,7.13927556899,0.226788658566,23.8783295849,1.00054402534,0.959875241543,1,0.589498806683,0,,,,,,,,,7.13948905571,7.12907888834
249,7.1394926337,0.232058274557,23.8757740864,1.00043643071,0.957750816685,1,0.591885441527,0,,,,,,,,,7.13947176209,7.12881921513
250,7.14014382784,0.236352035734,23.8722892969,1.00078611325,0.955572805786,1,0.594272076372,0,,,,,,,,,7.13943717486,7.12858684231
251,7.13916703663,0.234009984183,23.8739155347,1.00092060653,0.953341330706,1,0.596658711217,0,,,,,,,,,7.13980212982,7.1290596302
252,7.13960116606,0.230692077818,23.869036807,1.0010013025,0.951056516295,1,0.599045346062,0,,,,,,,,,7.14025414919,7.12966302964
253,7.13911277045,0.220152845837,23.8727539367,1.00043643071,0.948718490389,1,0.601431980907,0,,,,,,,,,7.14072823284,7.13062164942
254,7.13911277045,0.240840967875,23.8774003141,1.00022124145,0.946327383799,1,0.603818615752,0,,,,,,,,,7.14128818824,7.13023279938
255,7.13938410134,0.234205155146,23.8760064049,1.00022124145,0.943883330308,1,0.606205250597,0,,,,,,,,,7.14196025398,7.13120920034
256,7.1452448486,0.206100536528,23.8681075207,1.00065161996,0.941386466661,1,0.608591885442,0,,,,,,,,,7.1422470895,7.13278481386
257,7.14540764713,0.24201199365,23.8706630543,1.00040953205,0.938836932556,1,0.610978520286,0,,,,,,,,,7.14249337446,7.13138288135
258,7.14481071917,0.233424471295,23.874147854,1.00086680922,0.93623487064,1,0.613365155131,0,,,,,,,,,7.14222860322,7.13151302716
259,7.14502778388,0.216054255622,23.8753094491,1.00040953205,0.933580426497,1,0.615751789976,0,,,,,,,,,7.14175153791,7.13183356624
260,7.14589604274,0.227569342416,23.8725216168,1.00078611325,0.930873748644,1,0.618138424821,0,,,,,,,,,7.14115699528,7.13070989807
261,7.1394926337,0.214297716958,23.8715923363,1.00092060653,0.928114988519,1,0.620525059666,0,,,,,,,,,7.14031258969,7.13047459221
262,7.13987249695,0.227959684342,23.8727539367,1.00083991056,0.925304300474,1,0.622911694511,0,,,,,,,,,7.13870905394,7.12824408104
263,7.13444587912,0.241816822688,23.8695014496,1.0013778837,0.922441841767,1,0.625298329356,0,,,,,,,,,7.13697849955,7.12587673382
264,7.13341482173,0.239084429211,23.8662489434,1.00127028907,0.919527772551,1,0.6276849642,0,,,,,,,,,7.1353862941,7.12440932775
265,7.13455441148,0.21371220407,23.8760064049,1.00075921459,0.91656225587,1,0.630071599045,0,,,,,,,,,7.1338459695,7.12403563305
266,7.13401174969,0.239084429211,23.8743801732,1.00073231593,0.913545457643,1,0.63245823389,0,,,,,,,,,7.13231578254,7.12134042664
267,7.12831380098,0.241426480763,23.8699660917,1.00030193742,0.910477546659,1,0.634844868735,0,,,,,,,,,7.13120064239,7.12011689012
268,7.12755407448,0.232838958407,23.8732185762,0.999952254884,0.907358694568,1,0.63723150358,0,,,,,,,,,7.13057151253,7.11988263581
269,7.12847659951,0.230496906856,23.8667135883,1.00046332937,0.904189075869,1,0.639618138425,0,,,,,,,,,7.13047073248,7.11988812959
270,7.12836806716,0.228935539155,23.8706630543,0.999737065629,0.900968867902,1,0.64200477327,0,,,,,,,,,7.13088458663,7.12037441856
271,7.12853086569,0.24201199365,23.8718246566,1.00075921459,0.897698250838,1,0.644391408115,0,,,,,,,,,7.13146720263,7.12035694239
272,7.12842233333,0.215663913697,23.8688044856,1.00062472131,0.894377407666,1,0.646778042959,0,,,,,,,,,7.13221082817,7.12230961315
273,7.13422881441,0.218786649098,23.8736832153,1.00075921459,0.891006524188,1,0.649164677804,0,,,,,,,,,7.1338101896,7.12376649274
274,7.13455441148,0.24942849023,23.8762387234,1.00067851862,0.887585789005,1,0.651551312649,0,,,,,,,,,7.13507679798,7.12362697384
275,7.1394926337,0.239865113062,23.8722892969,0.999925356227,0.884115393505,1,0.653937947494,0,,,,,,,,,7.13671193931,7.12570033014
276,7.14030662637,0.241036138837,23.8727539367,1.00102820116,0.880595531857,1,0.656324582339,0,,,,,,,,,7.13790877689,7.12684350161
277,7.13932983516,0.226983829529,23.8734508958,1.00121649176,0.877026400997,1,0.658711217184,0,,,,,,,,,7.13898038483,7.12856034164
278,7.14481071917,0.253331909482,23.8725216168,1.00075921459,0.873408200617,1,0.661097852029,0,,,,,,,,,7.13996552468,7.12833573722
279,7.13835304396,0.252746396595,23.8767033599,1.00075921459,0.869741133156,1,0.663484486874,0,,,,,,,,,7.14004543312,7.12844340026
280,7.1452448486,0.220933529687,23.8720569768,1.00073231593,0.866025403784,1,0.665871121718,0,,,,,,,,,7.1399828183,7.1298402684
281,7.13938410134,0.241621651725,23.8720569768,1.0013778837,0.862261220398,1,0.668257756563,0,,,,,,,,,7.13940556928,7.12831327531
282,7.13976396459,0.244158874239,23.8743801732,1.00046332937,0.858448793602,1,0.670644391408,0,,,,,,,,,7.13873350353,7.12752520131
283,7.14008956166,0.238498916323,23.8692691283,1.00070541728,0.854588336701,1,0.673031026253,0,,,,,,,,,7.13769469384,7.12674520667
284,7.13471721001,0.213517033108,23.8704307335,1.0000060522,0.850680065687,1,0.675417661098,0,,,,,,,,,7.13621698406,7.12641462082
285,7.13412028205,0.24201199365,23.871360016,0.999844660256,0.846724199228,1,0.677804295943,0,,,,,,,,,7.13477624684,7.12366589346
286,7.13406601587,0.236937548622,23.8729862565,1.00022124145,0.842720958654,1,0.680190930788,0,,,,,,,,,7.13288587558,7.12200880037
287,7.13417454823,0.236156864772,23.8725216168,1.0001943428,0.838670567945,1,0.682577565632,0,,,,,,,,,7.1313026151,7.12046128781
288,7.12863939805,0.223665923164,23.8695014496,1.00078611325,0.834573253721,1,0.684964200477,0,,,,,,,,,7.1293096748,7.11904121352
289,7.12858513187,0.207661904229,23.8676428769,1.00032883608,0.830429245226,1,0.687350835322,0,,,,,,,,,7.12726843163,7.11773439214
290,7.12310424786,0.240645796912,23.8704307335,1.00073231593,0.826238774316,1,0.689737470167,0,,,,,,,,,7.12555874885,7.11451092996
291,7.12315851404,0.236937548622,23.8701984127,1.00078611325,0.822002075448,1,0.692124105012,0,,,,,,,,,7.12390273591,7.11302511356
292,7.12288718315,0.220543187762,23.8718246566,1.00022124145,0.817719385664,1,0.694510739857,0,,,,,,,,,7.12190383229,7.11177915965
293,7.11800322711,0.21293152022,23.868572164,1.00065161996,0.813390944582,1,0.696897374702,0,,,,,,,,,7.11955607467,7.10978026391
294,7.11746056532,0.200830920537,23.8727539367,0.999844660256,0.809016994375,1,0.699284009547,0,,,,,,,,,7.11744744603,7.10822787658
295,7.11794896093,0.218786649098,23.8683398424,1.00032883608,0.804597779767,1,0.701670644391,0,,,,,,,,,7.1146941829,7.10464951763
296,7.11718923443,0.214688058883,23.8688044856,1.00049022802,0.800133548011,1,0.704057279236,0,,,,,,,,,7.11175426796,7.10189785481
297,7.11111142247,0.2412313098,23.8676428769,1.00022124145,0.795624548882,1,0.706443914081,0,,,,,,,,,7.10816792954,7.09709267315
298,7.10601040171,0.234009984183,23.8657842981,1.00024814011,0.791071034656,1,0.708830548926,0,,,,,,,,,7.10405920462,7.09331512868
299,7.10432815018,0.212736349257,23.8746124923,1.00005984951,0.786473260103,1,0.711217183771,0,,,,,,,,,7.10007332401,7.09030753806
300,7.09483156899,0.235766522847,23.8667135883,1.00032883608,0.781831482468,1,0.713603818616,0,,,,,,,,,7.09564019468,7.08481565252
301,7.08951348352,0.239084429211,23.869036807,1.00097440385,0.777145961457,1,0.715990453461,0,,,,,,,,,7.0907216514,7.07974523732
302,7.08338140537,0.237913403435,23.8750771302,0.999683268315,0.772416959225,1,0.718377088305,0,,,,,,,,,7.085610493,7.07468903127
303,7.07784625519,0.235961693809,23.8643903599,1.0010013025,0.767644740358,1,0.72076372315,0,,,,,,,,,7.08058162837,7.06974767122
304,7.07752065812,0.244354045202,23.869036807,1.00054402534,0.762829571862,1,0.723150357995,0,,,,,,,,,7.07601313176,7.06479478855
305,7.07247390354,0.237718232473,23.8676428769,1.00083991056,0.757971723145,1,0.72553699284,0,,,,,,,,,7.07158179142,7.06066782517
306,7.06547356654,0.214883229846,23.868572164,1.00092060653,0.753071466004,1,0.727923627685,0,,,,,,,,,7.06750646107,7.05764104618
307,7.06118653846,0.218981820061,23.8669459106,1.00054402534,0.748129074606,1,0.73031026253,0,,,,,,,,,7.06389507672,7.05384119809
308,7.05543432357,0.226983829529,23.8671782328,1.00070541728,0.743144825477,1,0.732696897375,0,,,,,,,,,7.06073332642,7.05031210377
309,7.0563568486,0.223080410276,23.8643903599,1.00113579579,0.738118997487,1,0.73508353222,0,,,,,,,,,7.05816194444,7.04791941919
310,7.05581418681,0.23674237766,23.868572164,1.00043643071,0.73305187183,1,0.737470167064,0,,,,,,,,,7.05543432357,7.04456534241
311,7.05076743223,0.235766522847,23.8643903599,1.0013778837,0.72794373201,1,0.739856801909,0,,,,,,,,,7.05306152001,7.04223652395
312,7.05093023077,0.218786649098,23.8627640942,1.00148547833,0.722794863827,1,0.742243436754,0,,,,,,,,,7.05087357927,7.04082790309
313,7.04962784249,0.231667932631,23.8625317702,1.00094750519,0.717605555361,1,0.744630071599,0,,,,,,,,,7.04893013449,7.03829296443
314,7.05027903663,0.240450625949,23.8669459106,1.00078611325,0.712376096951,1,0.747016706444,0,,,,,,,,,7.04731169044,7.03627213744
315,7.04506948352,0.247281609641,23.8648550064,1.00040953205,0.707106781187,1,0.749403341289,0,,,,,,,,,7.04562109027,7.03426748515
316,7.04441828938,0.239084429211,23.8671782328,1.00102820116,0.701797902884,1,0.751789976134,0,,,,,,,,,7.04398952694,7.03301274469
317,7.03882887302,0.232838958407,23.8648550064,1.00113579579,0.696449759075,1,0.754176610979,0,,,,,,,,,7.04310397447,7.0324134844
318,7.03855754212,0.213907375033,23.8671782328,1.00110889713,0.691062648987,1,0.756563245823,0,,,,,,,,,7.0423692939,7.03254843403
319,7.0386118083,0.222494897388,23.8674105549,1.00067851862,0.685636874028,1,0.758949880668,0,,,,,,,,,7.04153800761,7.03132292247
320,7.0393715348,0.241036138837,23.8662489434,1.00075921459,0.680172737771,1,0.761336515513,0,,,,,,,,,7.04076933614,7.0297027619
321,7.03888313919,0.225422461828,23.8678751989,1.00035573474,0.674670545932,1,0.763723150358,0,,,,,,,,,7.04035369299,7.03000428562
322,7.04501521734,0.214297716958,23.869036807,0.99946807906,0.669130606359,1,0.766109785203,0,,,,,,,,,7.04008355476,7.03024510361
323,7.04441828938,0.215273571771,23.8664812659,1.00011364683,0.66355322901,1,0.768496420048,0,,,,,,,,,7.04005433451,7.03017062585
324,7.03882887302,0.224056265089,23.8683398424,0.999763964286,0.65793872594,1,0.770883054893,0,,,,,,,,,7.03975199438,7.02946539695
325,7.03844900977,0.218591478136,23.8683398424,0.999360484432,0.652287411278,1,0.773269689737,0,,,,,,,,,7.03914373612,7.02910803131
326,7.03779781563,0.220348016799,23.8662489434,1.0000060522,0.646599601216,1,0.775656324582,0,,,,,,,,,7.03851579891,7.0283990683
327,7.0386118083,0.203368143051,23.868572164,0.998903207265,0.640875613985,1,0.778042959427,0,,,,,,,,,7.03749130117,7.02815455066
328,7.03877460684,0.241036138837,23.8688044856,1.00011364683,0.635115769842,1,0.780429594272,0,,,,,,,,,7.036036252,7.02497018814
329,7.03627836264,0.248452635417,23.8676428769,1.00030193742,0.62932039105,1,0.782816229117,0,,,,,,,,,7.03411964214,7.0227128449
330,7.03215413309,0.239865113062,23.8669459106,0.999737065629,0.623489801859,1,0.785202863962,0,,,,,,,,,7.03214041746,7.02112774649
331,7.03351078755,0.249818832155,23.8634610658,1.00051712668,0.61762432849,1,0.787589498807,0,,,,,,,,,7.03012899088,7.01865860396
332,7.02754150794,0.227179000491,23.8671782328,1.00030193742,0.611724299115,1,0.789976133652,0,,,,,,,,,7.02802334389,7.0175931606
333,7.02792137118,0.215273571771,23.8648550064,1.00035573474,0.605790043841,1,0.792362768496,0,,,,,,,,,7.02548654914,7.01560255037
334,7.02119236508,0.248257464454,23.8662489434,1.00040953205,0.599821894688,1,0.794749403341,0,,,,,,,,,7.02289846987,7.01150034645
335,7.01674253846,0.252356054669,23.8657842981,1.00046332937,0.593820185574,1,0.797136038186,0,,,,,,,,,7.02020066558,7.00861426843
336,7.0173937326,0.238694087286,23.8653196524,1.00094750519,0.587785252292,1,0.799522673031,0,,,,,,,,,7.01764359555,7.00668436697
337,7.01728520024,0.210784639631,23.869036807,1.00067851862,0.581717432499,1,0.801909307876,0,,,,,,,,,7.01482413961,7.00514697454
338,7.01142445299,0.219372161986,23.8650873294,1.0010013025,0.575617065686,1,0.804295942721,0,,,,,,,,,7.01235771199,7.00228557415
339,7.01175005006,0.226788658566,23.8650873294,1.00043643071,0.569484493168,1,0.806682577566,0,,,,,,,,,7.00954839368,6.99913573873
340,7.0066490293,0.250599516006,23.8646226832,1.0000060522,0.563320058064,1,0.809069212411,0,,,,,,,,,7.00675875432,6.99525276371
