Time, Oxygen, Tau - Phase Method, Sensor Temperature, Air Pressure
2013-05-23 13:09:31.6, 93.73972, 2.313379, 12.22026, 101.8152
2013-05-23 13:09:32.7, 93.60556, 2.313917, 12.2204, 101.8169
2013-05-23 13:09:33.9, 93.63089, 2.313816, 12.22043, 101.8176
2013-05-23 13:09:35.1, 93.70828, 2.313505, 12.22058, 101.8188
2013-05-23 13:09:36.1, 93.65359, 2.313725, 12.22096, 101.8181
2013-05-23 13:09:37.5, 93.58682, 2.313992, 12.22173, 101.8171
2013-05-23 13:09:38.6, 93.53195, 2.314213, 12.22244, 101.8186
2013-05-23 13:09:39.7, 93.63419, 2.313802, 12.22319, 101.8188
2013-05-23 13:09:41.0, 93.69485, 2.313559, 12.22398, 101.8208
2013-05-23 13:09:42.1, 93.66537, 2.313677, 12.22446, 101.8193
2013-05-23 13:09:43.2, 93.57993, 2.31402, 12.22482, 101.8188
2013-05-23 13:09:44.6, 93.58005, 2.314019, 12.22536, 101.8198
2013-05-23 13:09:45.6, 93.54025, 2.314179, 12.22574, 101.822
2013-05-23 13:09:46.7, 93.73398, 2.313402, 12.22603, 101.8228
2013-05-23 13:09:48.0, 93.59488, 2.31396, 12.22649, 101.822
2013-05-23 13:09:49.2, 93.50339, 2.314327, 12.2272, 101.822
2013-05-23 13:09:50.2, 93.54092, 2.314177, 12.22743, 101.8206
2013-05-23 13:09:51.3, 93.43466, 2.314603, 12.22771, 101.8223
2013-05-23 13:09:52.3, 93.42227, 2.314652, 12.22792, 101.8232
2013-05-23 13:09:53.4, 93.51682, 2.314273, 12.22807, 101.8237
2013-05-23 13:09:54.4, 93.46194, 2.314493, 12.228, 101.8225
2013-05-23 13:09:55.5, 93.39523, 2.314761, 12.22777, 101.8218
2013-05-23 13:09:56.6, 93.34128, 2.314978, 12.22751, 101.8206
2013-05-23 13:09:57.6, 93.54776, 2.314149, 12.22665, 101.8186
2013-05-23 13:09:58.8, 93.53635, 2.314195, 12.22499, 101.8181
2013-05-23 13:09:59.9, 93.33707, 2.314995, 12.22273, 101.8193
2013-05-23 13:10:00.9, 93.50803, 2.314308, 12.21988, 101.8179
2013-05-23 13:10:01.9, 93.42722, 2.314633, 12.2166, 101.8157
2013-05-23 13:10:03.0, 93.52457, 2.314242, 12.21234, 101.8162
2013-05-23 13:10:04.0, 93.46732, 2.314472, 12.20645, 101.8152
2013-05-23 13:10:05.0, 93.3898, 2.314783, 12.20082, 101.8164
2013-05-23 13:10:06.1, 93.48538, 2.314399, 12.19408, 101.8171
2013-05-23 13:10:07.4, 93.27756, 2.315233, 12.18568, 101.8198
2013-05-23 13:10:08.5, 93.26938, 2.315266, 12.17744, 101.8223
2013-05-23 13:10:09.6, 93.28665, 2.315197, 12.17049, 101.8218
2013-05-23 13:10:10.7, 93.40598, 2.314718, 12.16429, 101.8228
2013-05-23 13:10:11.8, 93.23795, 2.315392, 12.15959, 101.8252
2013-05-23 13:10:12.8, 93.32242, 2.315053, 12.157, 101.8245
2013-05-23 13:10:13.9, 93.26895, 2.315268, 12.15559, 101.8242
2013-05-23 13:10:15.0, 93.31564, 2.31508, 12.15518, 101.822
2013-05-23 13:10:16.0, 93.26431, 2.315286, 12.15503, 101.8225
2013-05-23 13:10:17.2, 93.27945, 2.315226, 12.155, 101.823
2013-05-23 13:10:18.2, 93.36826, 2.314869, 12.1546, 101.8218
2013-05-23 13:10:19.4, 93.15494, 2.315726, 12.15457, 101.8213
2013-05-23 13:10:20.5, 93.20724, 2.315516, 12.15448, 101.8206
2013-05-23 13:10:21.6, 93.36099, 2.314898, 12.15283, 101.8186
2013-05-23 13:10:22.6, 93.26187, 2.315296, 12.15012, 101.8191
2013-05-23 13:10:23.6, 93.19748, 2.315555, 12.14616, 101.8176
2013-05-23 13:10:24.7, 93.20853, 2.315511, 12.14153, 101.8186
2013-05-23 13:10:25.8, 93.32443, 2.315045, 12.13666, 101.8176
2013-05-23 13:10:26.9, 93.19186, 2.315577, 12.13298, 101.8142
2013-05-23 13:10:28.0, 93.24045, 2.315382, 12.13017, 101.8125
2013-05-23 13:10:29.0, 93.24918, 2.315347, 12.12721, 101.8115
2013-05-23 13:10:30.2, 93.12131, 2.315861, 12.12399, 101.8105
2013-05-23 13:10:31.4, 93.15463, 2.315727, 12.12213, 101.8123
2013-05-23 13:10:32.4, 93.08041, 2.316025, 12.12123, 101.8118
2013-05-23 13:10:33.5, 93.06027, 2.316106, 12.12119, 101.8135
2013-05-23 13:10:34.8, 93.0986, 2.315952, 12.12167, 101.814
2013-05-23 13:10:36.0, 93.11844, 2.315872, 12.12296, 101.8137
2013-05-23 13:10:37.1, 93.05673, 2.31612, 12.12404, 101.8152
2013-05-23 13:10:38.1, 93.04678, 2.31616, 12.1256, 101.8162
2013-05-23 13:10:39.3, 93.06808, 2.316075, 12.12718, 101.8184
2013-05-23 13:10:40.4, 93.06601, 2.316083, 12.12894, 101.8186
2013-05-23 13:10:41.5, 92.98282, 2.316417, 12.13086, 101.8186
2013-05-23 13:10:42.5, 93.01364, 2.316293, 12.13208, 101.8201
2013-05-23 13:10:44.0, 93.03738, 2.316198, 12.133, 101.8201
2013-05-23 13:10:45.0, 92.89291, 2.316779, 12.133, 101.8213
2013-05-23 13:10:46.1, 93.064, 2.316091, 12.13228, 101.8237
2013-05-23 13:10:47.5, 93.04825, 2.316154, 12.13043, 101.8271
2013-05-23 13:10:48.6, 92.996, 2.316364, 12.12875, 101.8286
2013-05-23 13:10:49.7, 92.94443, 2.316571, 12.12712, 101.8296
2013-05-23 13:10:50.9, 93.07016, 2.316066, 12.12474, 101.8296
2013-05-23 13:10:52.0, 93.05667, 2.316121, 12.12285, 101.8296
2013-05-23 13:10:53.1, 92.98001, 2.316429, 12.1214, 101.8293
2013-05-23 13:10:54.1, 92.91599, 2.316686, 12.12009, 101.8289
2013-05-23 13:10:55.1, 92.90372, 2.316735, 12.11917, 101.8293
2013-05-23 13:10:56.2, 92.74588, 2.31737, 12.11858, 101.8289
2013-05-23 13:10:57.3, 92.84335, 2.316978, 12.11847, 101.8284
2013-05-23 13:10:58.4, 92.88663, 2.316804, 12.11839, 101.8291
2013-05-23 13:10:59.5, 92.85489, 2.316931, 12.11835, 101.8281
2013-05-23 13:11:00.5, 92.97324, 2.316456, 12.1183, 101.8269
2013-05-23 13:11:01.7, 92.84146, 2.316986, 12.11821, 101.8257
2013-05-23 13:11:02.8, 92.85104, 2.316947, 12.11827, 101.8259
2013-05-23 13:11:03.9, 92.91299, 2.316698, 12.1183, 101.8267
2013-05-23 13:11:05.2, 92.81454, 2.317094, 12.1183, 101.8262
2013-05-23 13:11:06.4, 92.84018, 2.316991, 12.11838, 101.8267
2013-05-23 13:11:07.4, 92.87259, 2.31686, 12.11839, 101.8242
2013-05-23 13:11:08.6, 92.78098, 2.317229, 12.1187, 101.8235
2013-05-23 13:11:09.6, 92.89584, 2.316767, 12.11884, 101.8232
2013-05-23 13:11:10.7, 92.76987, 2.317274, 12.11896, 101.8242
2013-05-23 13:11:11.9, 92.84012, 2.316991, 12.11896, 101.825
2013-05-23 13:11:13.0, 92.78134, 2.317227, 12.11899, 101.825
2013-05-23 13:11:14.0, 92.84641, 2.316966, 12.11911, 101.8242
2013-05-23 13:11:15.4, 92.82712, 2.317043, 12.11923, 101.8213
2013-05-23 13:11:16.5, 92.83121, 2.317027, 12.11913, 101.8218
2013-05-23 13:11:17.5, 92.65402, 2.317739, 12.11902, 101.8228
2013-05-23 13:11:18.9, 92.84598, 2.316967, 12.11871, 101.8237
2013-05-23 13:11:20.0, 92.73203, 2.317425, 12.1185, 101.8262
2013-05-23 13:11:21.0, 92.70029, 2.317553, 12.11832, 101.8279
2013-05-23 13:11:22.3, 92.74417, 2.317377, 12.11824, 101.8298
2013-05-23 13:11:23.4, 92.68106, 2.317631, 12.11827, 101.833
2013-05-23 13:11:24.5, 92.64743, 2.317766, 12.11832, 101.8342
2013-05-23 13:11:25.9, 92.57858, 2.318043, 12.1187, 101.8357
2013-05-23 13:11:26.9, 92.58096, 2.318033, 12.11902, 101.8345
2013-05-23 13:11:27.9, 92.56461, 2.318099, 12.11949, 101.8311
2013-05-23 13:11:29.4, 92.55429, 2.318141, 12.12, 101.8274
2013-05-23 13:11:30.6, 92.6976, 2.317564, 12.12018, 101.8242
2013-05-23 13:11:31.7, 92.54605, 2.318174, 12.1203, 101.8223
2013-05-23 13:11:33.1, 92.54349, 2.318184, 12.12024, 101.8174
2013-05-23 13:11:34.2, 92.52231, 2.31827, 12.12006, 101.8154
2013-05-23 13:11:35.3, 92.54245, 2.318188, 12.11975, 101.8149
2013-05-23 13:11:36.3, 92.6171, 2.317888, 12.11935, 101.8164
2013-05-23 13:11:37.7, 92.56271, 2.318107, 12.1185, 101.8201
2013-05-23 13:11:38.8, 92.47897, 2.318444, 12.11772, 101.821
2013-05-23 13:11:40.0, 92.49399, 2.318383, 12.11708, 101.8223
2013-05-23 13:11:41.1, 92.46255, 2.31851, 12.11642, 101.823
2013-05-23 13:11:42.2, 92.38351, 2.318828, 12.11586, 101.8213
2013-05-23 13:11:43.3, 92.35806, 2.318931, 12.11525, 101.8213
2013-05-23 13:11:44.4, 92.38895, 2.318806, 12.11455, 101.8203
2013-05-23 13:11:45.5, 92.4183, 2.318688, 12.11383, 101.8213
2013-05-23 13:11:47.1, 92.31326, 2.319112, 12.11237, 101.8188
2013-05-23 13:11:48.1, 92.41141, 2.318716, 12.11171, 101.8174
2013-05-23 13:11:49.2, 92.33615, 2.319019, 12.11079, 101.8159
2013-05-23 13:11:50.3, 92.37674, 2.318856, 12.10971, 101.8145
2013-05-23 13:11:51.5, 92.4476, 2.31857, 12.10895, 101.8159
2013-05-23 13:11:52.5, 92.33987, 2.319004, 12.1076, 101.8201
2013-05-23 13:11:53.7, 92.33511, 2.319023, 12.10669, 101.8223
2013-05-23 13:11:54.9, 92.32864, 2.31905, 12.10567, 101.8245
2013-05-23 13:11:56.0, 92.42429, 2.318664, 12.10526, 101.8262
2013-05-23 13:11:57.5, 92.29178, 2.319198, 12.10484, 101.8269
2013-05-23 13:11:58.5, 92.25113, 2.319362, 12.10486, 101.8257
2013-05-23 13:11:59.6, 92.35745, 2.318933, 12.10484, 101.8259
2013-05-23 13:12:00.8, 92.29074, 2.319202, 12.1053, 101.8254
2013-05-23 13:12:01.9, 92.25839, 2.319333, 12.10588, 101.8237
2013-05-23 13:12:03.0, 92.35269, 2.318953, 12.10701, 101.821
2013-05-23 13:12:04.1, 92.17368, 2.319674, 12.10779, 101.8169
2013-05-23 13:12:05.1, 92.13156, 2.319844, 12.10878, 101.8149
2013-05-23 13:12:06.3, 92.31973, 2.319085, 12.10945, 101.8147
2013-05-23 13:12:07.4, 92.27786, 2.319254, 12.11015, 101.8152
2013-05-23 13:12:08.5, 92.2952, 2.319184, 12.11047, 101.8191
2013-05-23 13:12:09.5, 92.26907, 2.319289, 12.11081, 101.821
2013-05-23 13:12:10.6, 92.26193, 2.319318, 12.11104, 101.8247
2013-05-23 13:12:11.7, 92.24319, 2.319394, 12.1113, 101.8262
2013-05-23 13:12:13.1, 92.16275, 2.319718, 12.1116, 101.8267
2013-05-23 13:12:14.2, 92.16342, 2.319715, 12.11206, 101.8262
2013-05-23 13:12:15.2, 92.1525, 2.319759, 12.11203, 101.8247
2013-05-23 13:12:16.3, 92.03586, 2.32023, 12.11272, 101.8225
2013-05-23 13:12:17.5, 92.11014, 2.31993, 12.11328, 101.8198
2013-05-23 13:12:18.6, 92.14554, 2.319787, 12.114, 101.8164
2013-05-23 13:12:19.7, 92.05716, 2.320143, 12.11481, 101.8125
2013-05-23 13:12:20.8, 92.03854, 2.320219, 12.11525, 101.8074
2013-05-23 13:12:21.8, 92.21701, 2.319499, 12.11575, 101.8025
2013-05-23 13:12:22.8, 92.00931, 2.320336, 12.11612, 101.7991
2013-05-23 13:12:24.0, 92.06845, 2.320098, 12.11632, 101.7988
2013-05-23 13:12:25.2, 92.04947, 2.320174, 12.11664, 101.7996
2013-05-23 13:12:26.2, 92.03867, 2.320218, 12.11664, 101.7988
2013-05-23 13:12:27.3, 92.02365, 2.320279, 12.11661, 101.7998
2013-05-23 13:12:28.4, 92.01987, 2.320294, 12.1167, 101.801
2013-05-23 13:12:29.5, 92.03275, 2.320242, 12.11665, 101.804
2013-05-23 13:12:30.5, 91.97098, 2.320491, 12.11653, 101.8076
2013-05-23 13:12:31.6, 92.04526, 2.320192, 12.11632, 101.8093
2013-05-23 13:12:32.6, 92.07834, 2.320058, 12.11604, 101.812
2013-05-23 13:12:33.7, 92.07675, 2.320065, 12.11586, 101.8115
2013-05-23 13:12:34.9, 92.07028, 2.320091, 12.11531, 101.8142
2013-05-23 13:12:36.0, 92.05228, 2.320163, 12.11482, 101.8157
2013-05-23 13:12:37.0, 92.02536, 2.320272, 12.11426, 101.8179
2013-05-23 13:12:38.1, 91.98532, 2.320433, 12.11339, 101.8186
2013-05-23 13:12:39.2, 91.86356, 2.320925, 12.11238, 101.8196
2013-05-23 13:12:40.2, 91.92636, 2.320671, 12.11168, 101.8193
2013-05-23 13:12:41.2, 91.91141, 2.320731, 12.11079, 101.8208
2013-05-23 13:12:42.3, 91.86166, 2.320932, 12.10997, 101.8232
2013-05-23 13:12:43.6, 91.93979, 2.320617, 12.10918, 101.8257
2013-05-23 13:12:44.7, 91.82315, 2.321087, 12.10822, 101.8264
2013-05-23 13:12:45.8, 91.86496, 2.320919, 12.10698, 101.8284
2013-05-23 13:12:46.8, 91.85477, 2.32096, 12.10623, 101.8289
2013-05-23 13:12:47.9, 91.87692, 2.32087, 12.10483, 101.8313
2013-05-23 13:12:49.0, 91.86642, 2.320913, 12.1032, 101.8333
2013-05-23 13:12:50.1, 91.85605, 2.320955, 12.10042, 101.8347
2013-05-23 13:12:51.2, 91.80527, 2.32116, 12.09834, 101.8337
2013-05-23 13:12:52.3, 91.92679, 2.320669, 12.09645, 101.8333
2013-05-23 13:12:53.3, 91.8483, 2.320986, 12.09433, 101.833
2013-05-23 13:12:54.4, 91.76309, 2.32133, 12.09177, 101.833
2013-05-23 13:12:55.7, 91.7316, 2.321457, 12.09012, 101.8315
2013-05-23 13:12:56.7, 91.80557, 2.321158, 12.08897, 101.832
2013-05-23 13:12:57.8, 91.87643, 2.320872, 12.08841, 101.8298
2013-05-23 13:12:58.9, 91.92105, 2.320693, 12.08876, 101.8259
2013-05-23 13:13:00.4, 91.71609, 2.32152, 12.09024, 101.823
2013-05-23 13:13:01.5, 91.76376, 2.321327, 12.09109, 101.823
2013-05-23 13:13:02.9, 91.70224, 2.321575, 12.09254, 101.8225
2013-05-23 13:13:04.1, 91.77023, 2.321301, 12.09427, 101.8215
2013-05-23 13:13:05.3, 91.67026, 2.321704, 12.09615, 101.8225
2013-05-23 13:13:06.4, 91.85831, 2.320946, 12.09731, 101.822
2013-05-23 13:13:07.5, 91.65231, 2.321777, 12.09798, 101.822
2013-05-23 13:13:08.6, 91.74228, 2.321414, 12.09856, 101.8237
2013-05-23 13:13:09.6, 91.6965, 2.321599, 12.0994, 101.8254
2013-05-23 13:13:10.7, 91.72141, 2.321498, 12.0994, 101.8252
2013-05-23 13:13:12.0, 91.6788, 2.32167, 12.10019, 101.8247
2013-05-23 13:13:13.1, 91.6384, 2.321833, 12.10101, 101.8284
2013-05-23 13:13:14.5, 91.64285, 2.321815, 12.10178, 101.8291
2013-05-23 13:13:15.5, 91.71793, 2.321512, 12.10257, 101.8274
2013-05-23 13:13:16.5, 91.71725, 2.321515, 12.10323, 101.8245
2013-05-23 13:13:17.7, 91.62656, 2.321881, 12.10445, 101.823
2013-05-23 13:13:18.7, 91.59671, 2.322002, 12.10558, 101.8215
2013-05-23 13:13:20.0, 91.60648, 2.321962, 12.10748, 101.8215
2013-05-23 13:13:21.4, 91.71371, 2.321529, 12.10976, 101.8223
2013-05-23 13:13:22.5, 91.72385, 2.321488, 12.11095, 101.8208
2013-05-23 13:13:23.5, 91.63815, 2.321834, 12.11208, 101.8208
2013-05-23 13:13:24.7, 91.45645, 2.322568, 12.1131, 101.8198
2013-05-23 13:13:25.7, 91.56314, 2.322137, 12.11403, 101.821
2013-05-23 13:13:26.9, 91.61667, 2.321921, 12.11497, 101.8218
2013-05-23 13:13:28.1, 91.63504, 2.321847, 12.11586, 101.8237
2013-05-23 13:13:29.2, 91.66544, 2.321724, 12.11629, 101.823
2013-05-23 13:13:30.3, 91.68546, 2.321643, 12.11661, 101.8208
2013-05-23 13:13:31.3, 91.61142, 2.321942, 12.1169, 101.8198
2013-05-23 13:13:32.3, 91.49704, 2.322404, 12.11719, 101.8196
2013-05-23 13:13:33.4, 91.62247, 2.321898, 12.11746, 101.8188
2013-05-23 13:13:34.5, 91.50571, 2.322369, 12.11765, 101.8184
2013-05-23 13:13:35.5, 91.50656, 2.322366, 12.1178, 101.8184
2013-05-23 13:13:36.7, 91.50095, 2.322388, 12.11772, 101.8181
2013-05-23 13:13:37.7, 91.59897, 2.321992, 12.11761, 101.8186
2013-05-23 13:13:38.8, 91.49728, 2.322403, 12.11752, 101.8188
2013-05-23 13:13:40.0, 91.38913, 2.32284, 12.11732, 101.8206
2013-05-23 13:13:41.1, 91.50009, 2.322392, 12.11722, 101.8206
2013-05-23 13:13:42.1, 91.47055, 2.322511, 12.11719, 101.8225
2013-05-23 13:13:43.4, 91.50229, 2.322383, 12.11696, 101.8213
2013-05-23 13:13:44.4, 91.4498, 2.322595, 12.11682, 101.8225
2013-05-23 13:13:45.4, 91.44528, 2.322613, 12.11646, 101.8225
2013-05-23 13:13:46.5, 91.45157, 2.322588, 12.11629, 101.8225
2013-05-23 13:13:47.6, 91.37869, 2.322882, 12.11644, 101.8213
2013-05-23 13:13:48.7, 91.44589, 2.322611, 12.11678, 101.8223
2013-05-23 13:13:49.7, 91.51736, 2.322322, 12.11697, 101.8223
2013-05-23 13:13:50.8, 91.48117, 2.322468, 12.11688, 101.822
2013-05-23 13:13:51.8, 91.49191, 2.322425, 12.11676, 101.8228
2013-05-23 13:13:52.9, 91.418, 2.322723, 12.11711, 101.821
2013-05-23 13:13:54.1, 91.41312, 2.322743, 12.11777, 101.8193
2013-05-23 13:13:55.2, 91.36435, 2.32294, 12.1185, 101.8201
2013-05-23 13:13:56.2, 91.52866, 2.322276, 12.11899, 101.8206
2013-05-23 13:13:57.5, 91.37088, 2.322914, 12.11903, 101.8208
2013-05-23 13:13:58.6, 91.29422, 2.323224, 12.11871, 101.8196
2013-05-23 13:13:59.7, 91.38882, 2.322841, 12.11874, 101.8174
2013-05-23 13:14:00.8, 91.36478, 2.322939, 12.11891, 101.8186
2013-05-23 13:14:01.8, 91.38242, 2.322867, 12.11908, 101.8171
2013-05-23 13:14:03.2, 91.31668, 2.323133, 12.1187, 101.8176
2013-05-23 13:14:04.2, 91.19125, 2.32364, 12.11815, 101.8188
2013-05-23 13:14:05.4, 91.32065, 2.323117, 12.11783, 101.8162
2013-05-23 13:14:06.6, 91.17807, 2.323694, 12.11745, 101.8147
2013-05-23 13:14:07.7, 91.28506, 2.323261, 12.11734, 101.8164
2013-05-23 13:14:08.8, 91.21756, 2.323534, 12.11739, 101.8174
2013-05-23 13:14:09.8, 91.20389, 2.323589, 12.11732, 101.8176
2013-05-23 13:14:10.9, 91.25516, 2.323382, 12.11731, 101.8164
2013-05-23 13:14:11.9, 91.147, 2.323819, 12.11736, 101.8157
2013-05-23 13:14:13.0, 91.1915, 2.323639, 12.11736, 101.8176
2013-05-23 13:14:14.0, 91.1868, 2.323658, 12.1174, 101.8188
2013-05-23 13:14:15.1, 91.23276, 2.323472, 12.11736, 101.8213
2013-05-23 13:14:16.2, 91.07571, 2.324107, 12.11732, 101.8237
2013-05-23 13:14:17.4, 91.28354, 2.323267, 12.11736, 101.825
2013-05-23 13:14:18.5, 91.24258, 2.323432, 12.11736, 101.8242
2013-05-23 13:14:19.5, 91.22971, 2.323485, 12.1172, 101.825
2013-05-23 13:14:20.6, 91.20139, 2.323599, 12.11668, 101.8262
2013-05-23 13:14:21.9, 91.0997, 2.32401, 12.116, 101.8262
2013-05-23 13:14:23.0, 91.15451, 2.323789, 12.11523, 101.825
2013-05-23 13:14:24.2, 91.13657, 2.323861, 12.11421, 101.825
2013-05-23 13:14:25.3, 91.12167, 2.323921, 12.11328, 101.823
2013-05-23 13:14:26.4, 91.08481, 2.324071, 12.11247, 101.823
2013-05-23 13:14:27.6, 91.12106, 2.323924, 12.1115, 101.823
2013-05-23 13:14:28.7, 90.98618, 2.32447, 12.11069, 101.8228
2013-05-23 13:14:30.0, 90.9321, 2.324688, 12.11029, 101.8213
2013-05-23 13:14:31.4, 91.00168, 2.324407, 12.11055, 101.822
2013-05-23 13:14:32.5, 91.13998, 2.323848, 12.11078, 101.8223
2013-05-23 13:14:33.7, 91.02744, 2.324303, 12.11127, 101.8223
2013-05-23 13:14:34.8, 91.05948, 2.324173, 12.11217, 101.8218
2013-05-23 13:14:36.1, 90.97, 2.324535, 12.11302, 101.8215
2013-05-23 13:14:37.3, 91.02499, 2.324313, 12.11406, 101.822
2013-05-23 13:14:38.5, 91.05972, 2.324172, 12.11481, 101.8228
2013-05-23 13:14:39.5, 90.99399, 2.324438, 12.11533, 101.8223
2013-05-23 13:14:40.6, 91.03476, 2.324273, 12.11575, 101.824
2013-05-23 13:14:41.7, 91.03317, 2.32428, 12.11601, 101.8257
2013-05-23 13:14:42.8, 91.02444, 2.324315, 12.1165, 101.8257
2013-05-23 13:14:43.9, 90.95499, 2.324596, 12.11662, 101.8254
2013-05-23 13:14:45.1, 90.94241, 2.324647, 12.11665, 101.8259
2013-05-23 13:14:46.2, 91.03079, 2.324289, 12.11644, 101.8269
2013-05-23 13:14:47.3, 90.952, 2.324608, 12.11588, 101.8269
2013-05-23 13:14:48.8, 90.95151, 2.32461, 12.11491, 101.8271
2013-05-23 13:14:49.9, 90.89645, 2.324833, 12.11385, 101.8279
2013-05-23 13:14:51.0, 90.97617, 2.32451, 12.11304, 101.8257
2013-05-23 13:14:52.1, 90.78006, 2.325304, 12.11191, 101.825
2013-05-23 13:14:53.2, 91.01419, 2.324356, 12.11076, 101.824
2013-05-23 13:14:54.3, 90.89297, 2.324847, 12.10989, 101.8245
2013-05-23 13:14:55.7, 91.05319, 2.324198, 12.10847, 101.8245
2013-05-23 13:14:56.7, 90.83432, 2.325084, 12.10771, 101.8225
2013-05-23 13:14:57.9, 90.98965, 2.324455, 12.10684, 101.821
2013-05-23 13:14:59.0, 90.92606, 2.324713, 12.10686, 101.8206
2013-05-23 13:15:00.4, 90.91336, 2.324764, 12.1069, 101.8184
2013-05-23 13:15:01.5, 90.85214, 2.325012, 12.10733, 101.8201
2013-05-23 13:15:02.9, 90.93454, 2.324679, 12.10777, 101.8174
2013-05-23 13:15:04.0, 90.81009, 2.325183, 12.10849, 101.8181
2013-05-23 13:15:05.1, 90.75046, 2.325424, 12.10915, 101.8176
2013-05-23 13:15:06.1, 90.94394, 2.324641, 12.1104, 101.8181
2013-05-23 13:15:07.1, 90.9379, 2.324665, 12.11121, 101.8186
2013-05-23 13:15:08.5, 90.75699, 2.325397, 12.11224, 101.8198
2013-05-23 13:15:09.6, 90.76816, 2.325352, 12.11302, 101.821
2013-05-23 13:15:10.8, 90.71432, 2.325571, 12.11346, 101.8191
2013-05-23 13:15:11.8, 90.73398, 2.325491, 12.11398, 101.8179
2013-05-23 13:15:13.2, 90.82932, 2.325105, 12.11395, 101.8179
2013-05-23 13:15:14.2, 90.7139, 2.325572, 12.11346, 101.8159
2013-05-23 13:15:15.3, 90.76157, 2.325379, 12.11285, 101.8162
2013-05-23 13:15:16.5, 90.83194, 2.325094, 12.11174, 101.8149
2013-05-23 13:15:17.7, 90.65213, 2.325822, 12.11041, 101.8137
2013-05-23 13:15:18.8, 90.71951, 2.32555, 12.10884, 101.8127
2013-05-23 13:15:20.1, 90.6528, 2.32582, 12.10622, 101.8132
2013-05-23 13:15:21.2, 90.71487, 2.325568, 12.10387, 101.8137
2013-05-23 13:15:22.3, 90.67068, 2.325747, 12.1013, 101.8149
2013-05-23 13:15:23.5, 90.64621, 2.325846, 12.09903, 101.8154
2013-05-23 13:15:24.5, 90.68021, 2.325709, 12.09633, 101.8164
2013-05-23 13:15:25.5, 90.67825, 2.325717, 12.09372, 101.8167
2013-05-23 13:15:26.5, 90.75504, 2.325406, 12.09097, 101.8174
2013-05-23 13:15:27.8, 90.72812, 2.325515, 12.08733, 101.8184
2013-05-23 13:15:28.9, 90.46848, 2.326567, 12.08444, 101.8179
2013-05-23 13:15:30.0, 90.78409, 2.325288, 12.08185, 101.8186
2013-05-23 13:15:31.0, 90.66299, 2.325778, 12.07999, 101.8208
2013-05-23 13:15:32.1, 90.69296, 2.325657, 12.07822, 101.8213
2013-05-23 13:15:33.2, 90.71304, 2.325576, 12.07655, 101.822
2013-05-23 13:15:34.4, 90.68527, 2.325688, 12.07567, 101.823
2013-05-23 13:15:35.4, 90.64139, 2.325866, 12.0761, 101.8237
2013-05-23 13:15:36.5, 90.5903, 2.326073, 12.07764, 101.8235
2013-05-23 13:15:37.5, 90.59146, 2.326068, 12.07944, 101.823
2013-05-23 13:15:38.6, 90.70236, 2.325619, 12.08211, 101.823
2013-05-23 13:15:39.9, 90.63449, 2.325894, 12.08574, 101.8213
2013-05-23 13:15:41.1, 90.60397, 2.326018, 12.08876, 101.8223
2013-05-23 13:15:42.2, 90.59744, 2.326044, 12.09171, 101.8225
2013-05-23 13:15:43.2, 90.58347, 2.326101, 12.09421, 101.823
2013-05-23 13:15:44.6, 90.53372, 2.326302, 12.09738, 101.8203
2013-05-23 13:15:45.7, 90.63785, 2.32588, 12.09894, 101.8201
2013-05-23 13:15:46.8, 90.57547, 2.326133, 12.10005, 101.8186
2013-05-23 13:15:48.0, 90.49576, 2.326456, 12.10097, 101.8196
2013-05-23 13:15:49.2, 90.57455, 2.326137, 12.10132, 101.8208
2013-05-23 13:15:50.4, 90.60037, 2.326032, 12.10109, 101.8208
2013-05-23 13:15:51.5, 90.66788, 2.325759, 12.10098, 101.8196
2013-05-23 13:15:52.5, 90.5914, 2.326069, 12.10121, 101.8203
2013-05-23 13:15:53.6, 90.67526, 2.325729, 12.10153, 101.8201
2013-05-23 13:15:54.9, 90.46652, 2.326575, 12.10216, 101.8218
2013-05-23 13:15:56.2, 90.61667, 2.325966, 12.10233, 101.8213
2013-05-23 13:15:57.4, 90.60739, 2.326004, 12.1026, 101.822
2013-05-23 13:15:58.7, 90.56271, 2.326185, 12.10358, 101.821
2013-05-23 13:15:59.7, 90.50241, 2.326429, 12.10455, 101.8198
2013-05-23 13:16:00.8, 90.56821, 2.326162, 12.10571, 101.8198
2013-05-23 13:16:01.9, 90.58115, 2.32611, 12.10689, 101.8198
2013-05-23 13:16:03.0, 90.5267, 2.326331, 12.10774, 101.8196
2013-05-23 13:16:04.1, 90.5679, 2.326164, 12.10822, 101.8181
2013-05-23 13:16:05.4, 90.46152, 2.326595, 12.10878, 101.8154
2013-05-23 13:16:06.4, 90.44638, 2.326656, 12.10938, 101.8159
2013-05-23 13:16:07.5, 90.58951, 2.326076, 12.10991, 101.8169
2013-05-23 13:16:08.9, 90.51688, 2.32637, 12.11015, 101.8162
2013-05-23 13:16:10.1, 90.45517, 2.326621, 12.10985, 101.8157
2013-05-23 13:16:11.1, 90.43546, 2.326701, 12.10931, 101.8162
2013-05-23 13:16:12.4, 90.52402, 2.326342, 12.10922, 101.8157
2013-05-23 13:16:13.5, 90.53989, 2.326277, 12.10933, 101.8162
2013-05-23 13:16:14.5, 90.54941, 2.326239, 12.10954, 101.8169
2013-05-23 13:16:16.0, 90.44241, 2.326672, 12.10966, 101.8174
